date,portfolio_value,invested,total_pnl,daily_pnl_change,daily_return,drawdown_pct
2025-07-19,8.631499999999999,8.631499999999999,0.0,,,0.0
2025-07-20,17.365000000000002,17.314000000000004,0.05099999999999838,0.05099999999999838,0.005908590627353112,0.0
2025-07-21,26.003999999999998,25.982000000000003,0.021999999999994913,-0.029000000000003467,-0.001674945131107974,0.0
2025-07-22,34.722,34.6625,0.059499999999999886,0.037500000000004974,0.0014433069047804236,0.0
2025-07-23,43.4025,43.34299999999999,0.0595000000000141,1.4210854715202004e-14,4.0997777757524714e-16,0.0
2025-07-24,54.125,54.02799999999999,0.09700000000000841,0.037499999999994316,0.0008651916111020078,0.0
2025-07-25,64.9255,64.7295,0.19599999999999795,0.09899999999998954,0.0018323832087064032,0.0
2025-07-26,76.091,75.83899999999998,0.25200000000000955,0.056000000000011596,0.0008651387698037462,0.0
2025-07-27,87.38300000000001,87.03099999999999,0.3520000000000181,0.10000000000000853,0.0013185827872204082,0.0
2025-07-28,98.33000000000001,98.1565,0.17350000000001842,-0.17849999999999966,-0.0020509933242178037,0.0
2025-07-29,109.55499999999999,109.2965,0.25849999999999795,0.08499999999997954,0.0008659640472101138,0.0
2025-07-30,120.746,120.43949999999998,0.306500000000014,0.04800000000001603,0.0004391723431218386,0.0
2025-07-31,131.8565,131.575,0.2815000000000225,-0.024999999999991473,-0.0002075730968659906,0.0
2025-08-01,143.70600000000002,142.7665,0.9395000000000095,0.657999999999987,0.005000950028500757,0.0
2025-08-02,154.85250000000002,153.95499999999998,0.8975000000000364,-0.04199999999997317,-0.0002941866614364936,0.0
2025-08-03,166.201,165.15349999999998,1.0475000000000136,0.14999999999997726,0.0009743106751971503,0.0
2025-08-04,177.25050000000002,176.33499999999998,0.9155000000000371,-0.13199999999997658,-0.0007992564493030823,0.0
2025-08-05,188.56,187.52749999999997,1.0325000000000273,0.11699999999999022,0.0006635097966937377,0.0
2025-08-06,199.572,198.71049999999997,0.861500000000035,-0.17099999999999227,-0.0009118662596152153,0.0
2025-08-07,210.665,209.889,0.775999999999982,-0.08550000000005298,-0.0004302741928587216,0.0
2025-08-08,221.8645,221.06850000000003,0.7959999999999638,0.01999999999998181,9.528846199649248e-05,0.0
2025-08-09,232.95600000000002,232.24399999999997,0.7120000000000459,-0.08399999999991792,-0.00037997272338627125,0.0
2025-08-10,244.143,243.42,0.7230000000000132,0.010999999999967258,4.736397926304774e-05,0.0
2025-08-11,255.40300000000005,254.59949999999998,0.8035000000000707,0.08050000000005753,0.00033070413277486453,0.0
2025-08-12,266.22249999999997,265.759,0.4634999999999536,-0.3400000000001171,-0.0013354307451511772,0.0
2025-08-13,277.59000000000003,276.9264999999999,0.6635000000001128,0.20000000000015916,0.0007525615313128028,0.0
2025-08-14,288.3075,288.074,0.23349999999999227,-0.4300000000001205,-0.0015527585839568284,0.0
2025-08-15,299.65099999999995,299.23099999999994,0.4200000000000159,0.18650000000002365,0.0006474030978152268,0.0
2025-08-16,310.7525,310.3834999999999,0.36900000000008504,-0.05099999999993088,-0.0001704368865522987,0.0
2025-08-17,320.7600000000001,321.4839999999999,-0.723999999999819,-1.092999999999904,-0.003521450077081753,0.0
2025-08-18,331.5585,332.57249999999993,-1.0139999999999532,-0.29000000000013415,-0.0009020666658375976,0.0
2025-08-19,342.514,343.657,-1.1429999999999723,-0.1290000000000191,-0.0003878853483075694,0.0
2025-08-20,353.6315,354.7425,-1.11099999999999,0.031999999999982265,9.311610122878995e-05,0.0
2025-08-21,363.934,365.80100000000004,-1.8670000000000186,-0.7560000000000286,-0.0021311232795620163,0.0
2025-08-22,374.7775,376.8525,-2.0750000000000455,-0.20800000000002683,-0.0005686151760110738,0.0
2025-08-23,386.12699999999995,387.9145,-1.7875000000000227,0.28750000000002274,0.0007628979507898256,0.0
2025-08-24,397.5024999999999,398.9870000000001,-1.484500000000196,0.30299999999982674,0.0007810999588822454,0.0
2025-08-25,409.048,410.0755,-1.027499999999975,0.457000000000221,0.0011454007273425473,0.0
2025-08-26,419.758,421.1524999999999,-1.3944999999999368,-0.3669999999999618,-0.0008949571481348236,0.0
2025-08-27,430.765,432.2274999999999,-1.4624999999999204,-0.06799999999998363,-0.00016146170330220915,0.0
2025-08-28,441.8195,443.30199999999996,-1.482499999999959,-0.020000000000038654,-4.627192855623175e-05,0.0
2025-08-29,452.544,454.3665,-1.822499999999991,-0.34000000000003183,-0.0007669715002414423,0.0
2025-08-30,464.16200000000003,465.44549999999987,-1.283499999999833,0.5390000000001578,0.0011862670333313697,0.0
2025-08-31,475.263,476.525,-1.2620000000000005,0.021499999999832653,4.6192303932109475e-05,0.0
2025-09-01,486.43250000000006,487.6064999999999,-1.1739999999998645,0.08800000000013597,0.00018467026913621736,0.0
2025-09-02,499.258,498.7319999999999,0.5260000000000673,1.6999999999999318,0.0034864178389745256,0.0
2025-09-03,509.50250000000005,509.83450000000005,-0.33199999999999363,-0.8580000000000609,-0.0017203628401627749,0.0
2025-09-04,522.6790000000001,520.9875000000001,1.691500000000019,2.0235000000000127,0.003968935017147746,0.0
2025-09-05,532.5500000000001,532.1125000000001,0.4375,-1.254000000000019,-0.0024069675376089043,0.0
2025-09-06,543.9249999999998,543.2425000000002,0.6824999999996635,0.2449999999996635,0.000460428950644203,0.0
2025-09-07,554.323,554.3555000000002,-0.03250000000025466,-0.7149999999999181,-0.0013161709549601107,0.0
2025-09-08,565.3159999999999,565.4660000000002,-0.15000000000031832,-0.11750000000006366,-0.00021195785015222832,0.0
2025-09-09,575.9835,576.5655000000003,-0.582000000000221,-0.4319999999999027,-0.0007639716623102052,0.0
2025-09-10,587.861,587.6820000000004,0.17899999999963256,0.7609999999998536,0.0013198847312228242,0.0
2025-09-11,599.0325,598.7995000000003,0.23299999999971988,0.05400000000008731,9.188642837467759e-05,0.0
2025-09-12,609.875,609.9120000000004,-0.03700000000037562,-0.2700000000000955,-0.0004509021801122001,0.0
2025-09-13,621.1455000000001,621.0285000000003,0.11699999999973443,0.15400000000011005,0.00025249544196557854,0.0
2025-09-14,632.0980000000001,632.1420000000004,-0.04400000000032378,-0.1610000000000582,-0.00025924736143358656,0.0
2025-09-15,643.6134999999999,643.2635000000005,0.3499999999994543,0.3939999999997781,0.0006232776812801203,0.0
2025-09-16,654.535,654.3810000000004,0.15399999999954161,-0.1959999999999127,-0.0003046962869802383,0.0
2025-09-17,665.8305,665.5015000000004,0.3289999999996098,0.1750000000000682,0.0002674283024722113,0.0
2025-09-18,676.9509999999999,676.6220000000005,0.32899999999938245,-2.2737367544323206e-13,-3.416576453144462e-16,0.0
2025-09-19,687.1405,687.7255000000005,-0.5850000000004911,-0.9139999999998736,-0.0013508280842181792,0.0
2025-09-20,698.3230000000001,698.8300000000005,-0.5070000000004029,0.07800000000008822,0.00011341734456565616,0.0
2025-09-21,710.1575,709.9465000000005,0.21099999999955799,0.7179999999999609,0.001027431564185797,0.0
2025-09-22,720.8489999999999,721.0555000000006,-0.20650000000068758,-0.41750000000024556,-0.0005880724815183191,0.0
2025-09-23,732.5915000000001,732.1750000000006,0.4164999999994734,0.623000000000161,0.0008640111614156752,0.0
2025-09-24,743.378,743.2885000000007,0.08949999999936153,-0.32700000000011187,-0.0004466145388740555,0.0
2025-09-25,754.6049999999999,754.4035000000005,0.20149999999944157,0.11200000000008004,0.00015068173394325342,0.0
2025-09-26,765.1750000000001,765.5105000000007,-0.335500000000593,-0.5370000000000346,-0.0007118206636104342,0.0
2025-09-27,776.749,776.6245000000005,0.12449999999955708,0.46000000000015007,0.0006009061926650904,0.0
2025-09-28,787.667,787.7355000000007,-0.06850000000065393,-0.193000000000211,-0.00024851134621713697,0.0
2025-09-29,799.0055,798.8490000000006,0.1564999999993688,0.22500000000002274,0.0002856288690810844,0.0
2025-09-30,811.1940000000001,809.9800000000006,1.213999999999487,1.0575000000001182,0.0013237795878822123,0.0
