mean_return_sim
0.00016388830284438163
-0.00016239404459085334
0.00024531952703597197
9.84952496813628e-05
-1.7787137131029003e-05
-5.871693659517442e-05
-0.00010158022163510415
-5.942867969755894e-06
-0.00013623404160220426
7.232746493554164e-06
3.787277363352206e-05
3.088697710689509e-05
0.00011701027595705215
-3.290022545252158e-05
0.00021503425539288494
2.3362120768166932e-05
-5.4318244299487396e-05
0.0001080856420920519
1.4616397860445592e-05
6.83571577175938e-05
1.7160202406386524e-05
-0.00011760984058746372
1.2317156111798833e-05
-0.00012050175667263566
0.0002035044335809093
-3.941793784550575e-05
0.00012185425203355133
-0.0004346465084389451
0.00013909501027262414
-0.00030623234168297155
8.720478028580682e-05
0.00019421718288198375
5.689723563679412e-05
2.6953623764403798e-05
-0.0001672730866255565
-4.504919638407847e-05
-0.00012011895487660616
-5.499160315476223e-05
0.00015876678517445867
9.529503926712906e-05
-7.02808857525325e-05
6.536654778620885e-05
6.289439680105435e-05
2.14832525076878e-06
4.7513819213226054e-05
-0.00020658430776733874
9.639988567862732e-06
-8.545525018180535e-05
-1.0334110915414326e-05
-0.0005572105663557516
-6.625961214376493e-05
-3.052817146137222e-05
-0.0001261142074769754
-7.860946205499175e-05
-7.841219840859327e-05
-0.0002460039038573898
8.500737327053846e-05
8.65551696700957e-05
-1.1368007664664017e-05
3.0119671494420974e-05
-0.000176261593760647
-0.000886885444946847
-7.261933600014901e-06
-3.4173729731335416e-05
-0.00017925448597865006
-0.00014577747116936655
-0.00010025191781286689
-0.00012122119656171296
-0.0005718736744319299
1.4464181353865582e-05
3.870832501153972e-05
0.00010918233022950651
-0.0001895832494884241
3.086102867651133e-05
-5.2906605852350145e-05
-1.2139825647450911e-05
-5.9371147844576674e-05
-0.00013623486353521826
-0.0008463913653687314
-5.849180991899172e-05
4.266930446030438e-05
2.963416419910302e-05
0.00014898523784056343
-7.579936130931456e-05
0.00015397633408857127
6.373373610711283e-05
-0.0005978321999169818
-9.899861492571518e-05
1.677882695833905e-05
3.236628802818495e-05
-4.022995690214886e-05
-0.00011760628197438357
2.1433095994033546e-05
0.00011413561613716304
0.00019552141029779556
-3.811946795906749e-05
3.643341990641976e-06
-0.0003447734885384942
7.373243337088325e-05
-0.0002601074953668396
-8.118816471575584e-05
-4.8025269098858134e-05
-0.00018658740207645614
0.00021188578408332416
6.257425833794983e-05
0.00010927808650267466
0.00014432956179318799
-0.00011558478454328212
-0.00011933865231559451
0.0001072806204614583
5.19227580212976e-05
0.00015907714325068685
-1.3523858359247316e-05
-0.00015710634734463814
9.501260177307273e-05
-4.863795458868447e-06
-0.00016287451102376313
-9.170742987360101e-05
-2.1969401893131255e-05
-2.5457550035864163e-05
-0.0002672947577045261
0.0001468062568070179
-3.6910584979129e-06
-1.019233915414963e-05
-3.336429778112855e-05
-1.6446459169946184e-05
0.0002789441420837714
0.000300534912652116
-0.00010416024154457677
-0.00012806894887161706
3.684472309933106e-05
7.114558078889355e-05
0.00016986993596223703
-0.000877790417585838
0.00016633708945856842
5.2791956167465954e-05
3.2495828238680134e-05
-0.00040696364597314334
-0.00017959700401245864
-9.15659445790214e-05
-0.00024921485736680314
9.99107722733856e-05
6.250489924448019e-05
-9.962852665991021e-05
-1.1167337168289589e-05
9.266242865486532e-05
5.5574458210011065e-05
-4.259630295254435e-05
3.798041652944757e-05
-6.087371997346759e-05
-0.00014102698653081002
-6.200956044667299e-05
-6.457681662142475e-05
-3.651169932630852e-06
-0.0001414654360202213
0.00011429018024772569
-0.000568595432004125
0.00011094253638821098
-7.242918803145578e-05
-8.232852899535775e-05
0.00016551514672143023
-0.00021688878500592592
2.565007637368845e-05
-3.8921505423033445e-05
-9.734044473994346e-06
4.353893040083997e-05
-1.508505723960645e-05
-0.0002872353639893125
0.00010537901807563946
4.2308285315261104e-05
0.0001899423783717257
1.4407971634134354e-05
0.00010529087878056658
8.214053108257842e-05
-5.4210001072251735e-05
5.028768687439248e-05
-6.639020450521001e-05
-0.00011926311119853828
3.7079552427469975e-05
-0.00016066668229179244
-9.976606546314628e-05
-2.5144840967287932e-05
3.6253292134373265e-05
0.00017315736454150726
3.557072587131515e-05
-5.348463283522779e-06
-8.414467009561223e-05
-2.571442145709192e-05
9.053182291859858e-05
7.941438325988079e-05
-0.00014115977867089057
-0.00038282797735885186
7.008246988699154e-06
9.316150716076724e-05
4.0429463673609885e-05
-6.059270640481771e-05
-2.360495841916965e-05
7.968203923916175e-05
-3.744715031765393e-05
-5.0865191009064226e-05
0.00018453540457688064
0.00011728426195975822
0.00011423572508512189
-0.0002667569772063982
-5.3311852335408746e-05
-0.00023503541807080698
6.794750286142393e-05
0.0001331184619048261
-4.999144503928988e-05
-0.00017946046889699777
-0.00014666495506367449
5.216199004439247e-05
5.805895135682659e-05
-0.0001949083699481066
0.00018058318967024352
0.0001490406299973755
-5.477554651578602e-05
8.427213016840359e-05
3.940624705410266e-05
0.00011371997783503923
-0.0005343519509593065
-7.946175365230865e-05
-0.00014709985983684973
-8.150126327985727e-06
-0.00028026416002289854
2.7185892126401464e-06
2.02818703173459e-06
4.812643263694725e-05
5.546189092717042e-05
-4.723105734902291e-05
-0.0007906579381808293
-0.00011006042696125254
0.00023088234390579947
-0.00020025543597661577
-0.00013636389043911613
-8.297276578164508e-05
0.0002647810629965935
-3.2942210676493765e-05
-0.00046759063044810874
-0.00010416486361347336
0.00020655280302626285
-8.508883869138741e-05
-3.398795669898544e-05
-0.00014480689048620816
4.078831874453826e-05
1.6200028047525115e-05
-0.00023964542617288697
1.7846226458106975e-05
-0.00011037038434367245
0.00010182387465980126
0.00013020991795016014
-0.0010140857125053304
-3.8085850771407315e-05
0.00011997942475493756
8.71211477352317e-05
-9.364993757431958e-05
2.500728548840037e-05
6.877594992054656e-05
-5.066588496582198e-05
-7.03810243517299e-05
3.344528563811541e-05
-0.00031357611830860053
-5.4658896056265236e-05
1.0118934760751398e-05
2.9949213224396243e-05
8.090638803007631e-06
-2.2932329661940612e-05
-7.021030789203533e-05
-7.281347764589249e-05
7.703321582005679e-05
0.0002059428703210229
-5.2671241444171166e-05
-9.2664412010623e-05
5.167034269102198e-05
-0.000197581149398177
-2.1950074761033025e-05
0.0002608595888675834
-7.0211305109768e-06
4.350487959608634e-05
5.5596013672693173e-05
-0.00012572280980857698
-8.098103702501344e-05
-3.917818991801452e-05
0.00015602246062268335
7.081797479701719e-05
-0.00012088408695971367
-0.00012926085753796392
-0.0005462738628408627
9.729674191377446e-05
1.790418218150303e-05
0.00012126211788911605
-8.438362654941045e-05
-2.746488441949259e-05
-0.0006510215120433871
-6.275362459610116e-05
-6.65797704830965e-05
7.569976356147408e-05
-3.745884522240473e-05
1.1533093850757902e-05
-3.5974007918408596e-05
0.00021445410936612902
-0.0003335710460215087
3.95021866005561e-05
-9.298433655502742e-05
0.00017913139612850637
0.00014438728520602763
-5.056954264785712e-06
0.00016441337107705287
6.443696332801273e-05
-1.6661607180024235e-05
-0.00011156090822689694
-7.762874134109811e-05
3.3587627077531484e-05
-6.330885256919041e-05
-0.00011595690786547309
9.154088547614985e-05
1.4170037755394302e-05
7.242588809838843e-09
4.2184417664776463e-05
8.863379023404059e-05
4.9683623752318315e-05
0.0001903853184380096
0.00013871966276750753
3.565735029198606e-05
-0.00015338378071146487
2.42420206263234e-05
8.446063066231831e-05
-1.1136079062609071e-05
-0.00016132896862164938
-0.00023811707721534893
-0.00010264202899425495
0.00010452356788920237
-0.0005172196363651616
3.5500298859511834e-05
0.00013882405587141544
0.0002594916587830553
3.5691395768812622e-06
0.00010633296884457768
8.192928514537732e-06
0.0001947358697983795
2.401319082407503e-06
0.00017183094922758208
-0.00011994466460587057
-6.286660998536024e-05
9.130632330637085e-05
0.00015027859377022708
